reference,hypothesis,wer,wacc,plausibility,norm_plausibility,hallucination_like,hallucination_wacc_threshold,hallucination_plausibility_threshold,2gram_reps,3gram_reps,4gram_reps,config,config_family,noise_pct,perturbation,perturb_family,perturb_amplitude,perturb_duration,perturb_label
he s been crying for five minutes,he s been crying for five minutes,0.0,1.0,0.0033,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
saint gobain s financial performance was adversely affected by the economic and petrol crisis,saint gobain s financial performance was adversely affected by the economic and petrol crisis,0.0,1.0,0.0008,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
you haven t got your wings yet,you haven t got your wings yet,0.0,1.0,0.0013,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
one promotional item was star wars trading cards,one promotional item was star wars trading cards,0.0,1.0,0.0005,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
like a fish out of water,like a fish out of water,0.0,1.0,0.0479,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the little mountain reunion is one of south carolina s oldest folk festivals,the little mountain reunion is one of south carolina s oldest folk festivals,0.0,1.0,0.001,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
and the sand and gravel had been flung violently in every direction,anthesand and graford had been flung violently in every direction,0.3333,0.6667,0.0014,0.1371,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
investors are also advised to turn to unbiased sources when researching investments,investors are also advised to turn to unbiased sources when researching investments,0.0,1.0,0.0121,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
his main teacher at the academy was the famous austrian composer hanns jelinek,his main teacher at the academy was the famous austrian composer hans jellnack,0.1538,0.8462,0.0024,0.786,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
don t spank your kids,don t spank your kids,0.0,1.0,0.0009,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
to do that successfully i must have no fear of failure,to do that successfully i must have no fear of failure,0.0,1.0,0.0062,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
he immediately left the bar and headed home,he immediately left the bar and headed home,0.0,1.0,0.0145,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
thirty concentration camps in total were established across the puppet state,the key concentration camps in total were established across the puppet state,0.1818,0.8182,0.0018,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
its inhabitants are descendants of lenca chortis ethnic groups,its inhabitants are descendants of lanka chortes ethnic groups,0.2222,0.7778,0.0009,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness,most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness,0.0,1.0,0.0163,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
they looked for the fallen mass but found nothing,they looked for the fallen mass but found nothing,0.0,1.0,0.0078,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
can you imagine something more beautiful than a plastic bag swooping and floating in a breeze,can you imagine something more beautiful than a plastic bag swooping and floating in a breeze,0.0,1.0,0.012,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
birmingham s oldest secular building the old crown is there,the main hand s oldest secular building the old crown is there,0.3,0.7,0.0003,0.4179,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the arrowhead line primarily served to haul water tanks from the arrowhead springs company,the arrowhead line primarily served to hall water tank from the arrowhead string company,0.2143,0.7857,0.0008,0.6773,0,0.8836,0.8943,1,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the radio show published a monthly newsletter for subscribers called after dark,the radio show published a monthly newsletter for subscribers called after dark,0.0,1.0,0.0026,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
tomorrow sell your camel and buy a horse,tomorrow sell your camel and buy a horse,0.0,1.0,0.0025,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
his poetry has features of a report often with a distinct narrative story line,his poetry has features of a report often with a distinct narrative storyline,0.1429,0.8571,0.0013,0.7948,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
in this period three family members left the group,in this period three family members left the group,0.0,1.0,0.0058,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the food supplies spoil,i heard this in brian s book,1.75,-0.75,0.001,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i read only what the birds wanted to tell me,i read only what the birds wanted to tell me,0.0,1.0,0.0068,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
might others within your organisation have some inkling as to the their desires,might others within your organization have some inklings as to their desire,0.3077,0.6923,0.0078,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the terminology is made confusing by the etymology of these words,the terminology is made confusing by the etymology of these words,0.0,1.0,0.018,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i could not judge for her actions but i believe that she is right,i could not judge for her actions but i believe that she s right,0.0714,0.9286,0.006,0.5083,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the crater is very old and is crisscrossed by chains of secondary impact craters,the crater is very old and is criss crossed by chains of secondary impact craters,0.1429,0.8571,0.0092,0.4241,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
loved it,loved it,0.0,1.0,0.002,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
he had a week long residency at the olympia theatre,he had a week long residency at the olympiad later,0.2,0.8,0.0086,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
what s the matter with you,what s the matter with you,0.0,1.0,0.0233,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
for at that time it had not occurred to him that it might be hollow,for a dead time it had not occurred to him that it might be hollow,0.1333,0.8667,0.016,0.6039,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
what made you do it,what made you do it,0.0,1.0,0.0434,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
jet is not a mineral but rather a mineraloid,jet is not a mineral but rather a mineraloid,0.0,1.0,0.0119,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it could have been steel silver or platinum,it could have been steel silver or platinum,0.0,1.0,0.0034,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
she disdains artorius barbaric practices and thirst for conquest,she disdains artorias barbaric practices and thirst for conquest,0.1111,0.8889,0.0015,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the flowers are produced in spikes,the flowers are produced in spikes,0.0,1.0,0.0009,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
magnesium fluoride is transparent over an extremely wide range of wavelengths,magnetium fluoride is transparent over an extremely wide range of wavelengths,0.0909,0.9091,0.0084,0.8958,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
four giant packing sheds stored fresh packed potatoes and delivered them onto railroad cars,four giant picking sheds stirred fresh packet potatoes and delivered them onto railroad cars,0.2143,0.7857,0.0002,0.1885,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
one picture in the gallery shows how diligent slaves erect the statue of admiral thompson,one picture in the gallery shows how the legion s slaves erected the statue of admiral thompson,0.2667,0.7333,0.0036,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i thought i d give the kids a treat,i thought i d give the kids a treat,0.0,1.0,0.0019,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
how can you say that,how can you say that,0.0,1.0,0.0516,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
he became proficient in german,he became proficient in german,0.0,1.0,0.0032,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
don t you like it,don t you like it,0.0,1.0,0.0036,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the ball struck the foul pole well above the green monster,the ball struck the foul pole well above the green monster,0.0,1.0,0.0033,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
lazarus was born in queanbeyan new south wales,lazarus was born in quinpion new south wales,0.125,0.875,0.0016,0.9003,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it is a charity school whose fees are calculated on a means test,it is a charity school whose fees are calculated on a means test,0.0,1.0,0.0075,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
newport was a county borough,newport was a county borough,0.0,1.0,0.0009,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
when the blinding dust had settled a bit the boy trembled at what he saw,when the building tossed he settled a bit the boy trembled at what he saw,0.2,0.8,0.0029,0.2417,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
social democrats called for a general strike which lasted four days,social democrats called for a general strike which lasted four days,0.0,1.0,0.0221,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
according to a medieval welsh triad afallach was the father of the goddess modron,according to the medieval wilson pride arthas was the father of the goodness order,0.4286,0.5714,0.0017,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
tyger williams wrote the screenplay and shared story credit with the brothers,tiger williams wrote the screenplay and shared story credit with the brothers,0.0833,0.9167,0.0031,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
permit me to introduce to you her majesty the queen,permit me to introduce you to her majestic queen,0.4,0.6,0.0063,0.5342,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
surrender is not an option the mercenary asserted,surrender is not an option the mercenary asserted,0.0,1.0,0.0012,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i couldn t stop staring at it,i couldn t stop staring at it,0.0,1.0,0.0031,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
for simplicity gear inches is normally rounded to the nearest whole number,for simplicity gear inches is normally rounded to the nearest whole number,0.0,1.0,0.0024,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
panda bears are nothing like most bears,panda beers are nothing like most beers,0.2857,0.7143,0.0021,0.5693,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the couple have two children a daughter sophia rosalinda and a son mateo bravery,the couple have two children a daughter sophia rosalinda and a son matteo bravery,0.0714,0.9286,0.0023,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
he describes his mistress as having geranium scented breath and blond hair,pill describes his mistress as having geranium scented brief and blond hair,0.1667,0.8333,0.0014,0.5205,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it was discontinued due to scheduling conflicts involved in lewis s return to terrestrial radio,it was discontinued due to scheduling conflicts involved in lewis s return to terrestrial radio,0.0,1.0,0.0041,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
that s the kind of stuff they want,that s the kind of stuff they want,0.0,1.0,0.0133,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
all were owned by the everett moore syndicate,all were owned by the everett moore syndicate,0.0,1.0,0.0034,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
sinha was born in allahabad,shinha was born in allahabad,0.2,0.8,0.0031,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
joe keaton disapproved of films and buster also had reservations about the medium,joe keaton disapproved of films and buster also had reservations about the movie,0.0769,0.9231,0.002,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
six,six,0.0,1.0,0.0,0.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
she has shown fine bindings in exhibitions throughout her career,she has shown fine bindings in exhibitions throughout her career,0.0,1.0,0.0028,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the sacramento valley rail station is just a short walk away,the sacramento valley rail station is just a short walk away,0.0,1.0,0.0022,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
there was nothing to hold him back except himself,there was nothing to hurt him bad except himself,0.2222,0.7778,0.0036,0.1297,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
