reference,hypothesis,wer,wacc,plausibility,norm_plausibility,hallucination_like,hallucination_wacc_threshold,hallucination_plausibility_threshold,2gram_reps,3gram_reps,4gram_reps,config,config_family,noise_pct,perturbation,perturb_family,perturb_amplitude,perturb_duration,perturb_label
he was temporarily in charge of consular affairs as well,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
music is usually provided by michael martin murphey and his band,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
it is not yet known how to erase such a nanorecording film,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
how often has the train been late,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
after only ten months walter of brienne s signoria was cut short by conspiracy,the story is based on a mythic story about a woman who has a memory of a church at her birth,1.5,-0.5,0.0278,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the family including thomas were educated at home,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
michael jackson began his career as part of the jackson five,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
princess vilas herself also contributed personally to the construction of the temple,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
i d like to order some cinnamon pretzels please,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the boy was also saddened his friend was in pursuit of his destiny,the trailer works as a travel route from the western peninsula to the eastern part of the country,1.2308,-0.2308,0.0177,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
for almost a month she operated along the atlantic coast,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the inca built their cities with locally available materials usually including limestone or granite,the wind is now coming from the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the north east side of the north east side of the north east side of the north east side of the north east side of,16.0,-15.0,0.5773,1.0,1,-0.716,0.2462,9,10,11,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the election was notable for several firsts,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
limavady s schools are closely located in an education circle,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
it is possible that there were other visits,the most common way to solve this is by adding a function to it,1.625,-0.625,0.0401,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
radio will go on and on forever,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the genus name was given in honour of queen victoria of the united kingdom,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
an idle man is the devil s playfellow,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the line appears today on the tube map as an orange stripe,the number of people living in this district is about twenty eight hundred and sixty nine,1.25,-0.25,0.0272,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
more recent popular titles include prime suspect the forsyte saga sherlock and downton abbey,the vehicle was named after the blythraite blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite is a local tavern called blythraite,8.7143,-7.7143,0.5624,1.0,1,-0.716,0.2462,6,6,6,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
they had a lot to divulge,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
every day was there to be lived or to mark one s departure from this world,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
let s go to orba,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
potato crisps are thinly sliced fried potatoes eaten as a snack,the vehicle was named after the blytheneufyr dromstein who died on december 10 1886,1.2727,-0.2727,0.0032,0.4657,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
this argument is ancient and musty and in respects an economic fallacy,i think that is the only thing that matters right now,1.0,0.0,0.0523,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
throughout the entire day we will be on the lookout for our enemies,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the village s topography is mostly flat,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
it was in sixpenny hundred and the lord and tenant in chief was shaftesbury abbey,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
pick a card and slip it under the pack,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
do you think your boyfriend is cheating on you,you can be careful with this one,0.8889,0.1111,0.028,0.6568,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
indeed the scene was very beautiful,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
are you sure that is exactly what happened,you,0.875,0.125,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
close all windows and logout,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
no one has ever done it before,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
there are three amino acid residues responsible for this g to m phase transition,the area of the river is named after the port of vistula in the port of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of vistula in the bldga of,9.3571,-8.3571,0.5872,1.0,1,-0.716,0.2462,7,7,7,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the bridge remained closed for the next two years,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the final medal tally was led by host vietnam followed by thailand and indonesia,the climate change document demonstrates the use of solar solar panels in solar systems,0.9286,0.0714,0.008,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
you re a good lad you know he told his son with stern eyes,you,0.9286,0.0714,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the series writers included mcgovern danny brocklehurst alice nutter and shaun duggan,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
he grew up in cedarhurst new york,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
however he never fully recovered from his wounds and died relatively early,the vehicle was also removed from service on december 18 2019,0.9167,0.0833,0.0056,0.5095,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
talk is a crucial link between parents and children,the state of the province was named after the khaniqs of the khurduks,1.4444,-0.4444,0.005,0.2918,0,-0.716,0.2462,1,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
arizona republican state senator karen johnson joined the protest in support,the engina is a large ecosystem of intertidal sandstone clays that collects sandstone in the soil,1.3636,-0.3636,0.0126,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
like an old fire horse,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
i notice you still remember it,you,0.8333,0.1667,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the most successful athletic program is wrestling,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
wait for the end of the war,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
finally the beatles began playing at the jac on occasions,the main reason for the concession is the financial cost of its construction,1.2,-0.2,0.0198,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
krasnov,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
pindari river later joins alaknanda river at karnaprayag,the engine was named after the romanian poet peter bryan bryan bryan was born on december 21st 1896 in corinne,2.5,-1.5,0.0103,1.0,1,-0.716,0.2462,1,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the flooded region includes ontario s lost villages,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the remaining architecture was reconstructed according to the preserved parts,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
after mumbai it also break all records of bhojpuri box office in bihar,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
but after musial injured his pitching arm his career was in serious jeopardy,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
i can reassure you that we won t retreat until the peace is secured,you,0.9286,0.0714,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
production on the film was completed by the end of march,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
and it s a six minute video,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
however there are some issues that came out full colored to celebrate certain anniversaries,the wind is now coming from the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the city centre in the north east side of the north east side of the north east side of the north east side of the north east side of the north east side of the north east side of the north east side,16.0714,-15.0714,0.5723,1.0,1,-0.716,0.2462,9,10,11,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the forest burned for thirteen days,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
there was a loud shriek from a woman standing behind us,the store was known in for a limited period of time,0.9091,0.0909,0.0123,0.4144,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
a man with a white beard is writing in a book while two women look on,,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
many of these phenomena are reversible,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
vitti s made only two english language films,,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
japanese chemical weapons were later found mixed with soviet and chinese chemical weapons,,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
it s not one of those complicated things,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
mommy can we have a puppy please,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
he did this by obscuring the reflector with a mask containing two vertical slits,,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
further there is no mention of the comet in chinese literature of the time,the ship is now in operation and is taking off from the island of kyrgyzstan,1.0,0.0,0.0267,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
the town is named after general john sullivan,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
it is found in the indian subcontinent china and southeast asia,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
an huge hole had been made by the impact of the projectile,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
at the boundary between gorton and audenshaw it continues as manchester road,thank you for watching,1.0,0.0,0.0279,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
he fled but only got as far as greenwich before being captured,the cloud is a large cloud of air that is moving through the skyline,1.1667,-0.1667,0.019,1.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
katsande and her son were accused of voter intimidation,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
also oil and coal have hidden costs that others have to pay,you,1.0,0.0,0.0,0.0,0,-0.716,0.2462,0,0,0,rr_64pct,rr,64,full_noise_amp0.75_dur0.0,full_noise,0.75,0.0,"full_noise
amp=0.75, dur=0"
